Date,Adj Close,Volume
2023-03-02,117.88980865478516,6502200
2023-03-03,118.39740753173828,7232400
2023-03-06,117.9793930053711,5775700
2023-03-07,115.81964874267578,5225900
2023-03-08,118.0888671875,4474900
2023-03-09,116.48648071289062,5701400
2023-03-10,113.84901428222656,7009600
2023-03-13,115.29215240478516,8221300
2023-03-14,119.7708740234375,8322400
2023-03-15,117.919677734375,9517700
2023-03-16,122.24909973144531,6787700
2023-03-17,122.02018737792969,13761500
2023-03-20,123.45337677001953,4974700
