Date,Adj Close,Volume
2023-03-02,150.2177276611328,8762500
2023-03-03,151.76473999023438,5747200
2023-03-06,153.28219604492188,8148200
2023-03-07,151.83370971679688,7457700
2023-03-08,150.7202606201172,6230500
2023-03-09,149.02545166015625,7439400
2023-03-10,149.39002990722656,8504300
2023-03-13,150.81878662109375,10799600
2023-03-14,151.66619873046875,8421200
2023-03-15,152.08990478515625,7757700
2023-03-16,151.7745819091797,7605500
2023-03-17,150.1487579345703,20540700
2023-03-20,151.6366424560547,7129000
