Date,Adj Close,Volume
2023-03-02,180.06678771972656,927800
2023-03-03,180.4599609375,1230800
2023-03-06,180.22406005859375,1053600
2023-03-07,177.29486083984375,980900
2023-03-08,174.7391815185547,971800
2023-03-09,171.8538818359375,1405500
2023-03-10,173.5929718017578,2428900
2023-03-13,170.17408752441406,2612700
2023-03-14,169.7195281982422,2320400
2023-03-15,164.51214599609375,2459000
2023-03-16,170.16419982910156,2264000
2023-03-17,163.06948852539062,4491900
2023-03-20,166.70578002929688,2037600
