Date,Adj Close,Volume
2023-03-02,24.2793025970459,3317300
2023-03-03,24.732568740844727,3246500
2023-03-06,24.634031295776367,4768200
2023-03-07,24.15120506286621,2799900
2023-03-08,24.358129501342773,4575800
2023-03-09,23.934425354003906,3208300
2023-03-10,22.91950225830078,5486000
2023-03-13,22.56477165222168,5837200
2023-03-14,22.880088806152344,5635800
2023-03-15,22.71257781982422,4902900
2023-03-16,22.909650802612305,4643700
2023-03-17,22.062238693237305,8431200
2023-03-20,22.318431854248047,5717700
