Date,Adj Close,Volume
2023-03-02,250.0328826904297,24808200
2023-03-03,254.1949462890625,30760100
2023-03-06,255.76817321777344,24109800
2023-03-07,253.05982971191406,21473200
2023-03-08,252.61175537109375,17340200
2023-03-09,251.23770141601562,26653400
2023-03-10,247.523681640625,28333900
2023-03-13,252.83082580566406,33339700
2023-03-14,259.6713562011719,33620300
2023-03-15,264.3013916015625,46028000
2023-03-16,275.0152893066406,54768800
2023-03-17,278.2314147949219,69527400
2023-03-20,271.0622863769531,43466600
