Date,Adj Close,Volume
2023-03-02,208.7156219482422,2812900
2023-03-03,206.7406463623047,3665800
2023-03-06,206.21728515625,2300400
2023-03-07,202.83018493652344,3898000
2023-03-08,201.02308654785156,2980800
2023-03-09,197.07313537597656,3342100
2023-03-10,193.60704040527344,3909500
2023-03-13,192.65907287597656,2774700
2023-03-14,192.7084197998047,3168900
2023-03-15,189.63734436035156,5749600
2023-03-16,190.4964599609375,6357200
2023-03-17,187.6327362060547,11852800
2023-03-20,187.31674194335938,2956800
