Date,Adj Close,Volume
2023-03-02,194.4765625,1884900
2023-03-03,199.3697509765625,2044800
2023-03-06,195.50050354003906,1788900
2023-03-07,189.39633178710938,1907000
2023-03-08,192.7437744140625,1603000
2023-03-09,188.24441528320312,1463600
2023-03-10,188.31333923339844,2357800
2023-03-13,193.2951202392578,2325200
2023-03-14,196.7410125732422,2461600
2023-03-15,199.19253540039062,3117500
2023-03-16,201.88034057617188,2622400
2023-03-17,198.23753356933594,3456900
2023-03-20,198.8282470703125,2000700
