Date,Adj Close,Volume
2023-03-02,145.8917694091797,1289700
2023-03-03,147.2789306640625,1304900
2023-03-06,148.33676147460938,1041300
2023-03-07,146.69012451171875,1176300
2023-03-08,147.13922119140625,1382900
2023-03-09,142.11949157714844,1964000
2023-03-10,140.2632598876953,2692300
2023-03-13,137.25941467285156,2832300
2023-03-14,138.78628540039062,1607300
2023-03-15,135.5529022216797,1952500
2023-03-16,138.0478057861328,1936600
2023-03-17,136.26144409179688,2830100
2023-03-20,137.7484130859375,1246400
