Date,Adj Close,Volume
2023-03-02,222.92958068847656,1350100
2023-03-03,227.22854614257812,1297500
2023-03-06,223.3773956298828,1861500
2023-03-07,219.42672729492188,1310100
2023-03-08,218.95899963378906,1035000
2023-03-09,216.13282775878906,1502500
2023-03-10,213.057861328125,1678600
2023-03-13,212.560302734375,1727300
2023-03-14,215.93380737304688,1472000
2023-03-15,215.49595642089844,1425700
2023-03-16,219.27745056152344,1390400
2023-03-17,216.26219177246094,1756500
2023-03-20,218.48133850097656,1035100
