Date,Adj Close,Volume
2023-03-02,44.32561111450195,2237466
2023-03-03,44.421775817871094,1890077
2023-03-06,43.94967269897461,2393779
2023-03-07,43.69613265991211,1897120
2023-03-08,43.77481460571289,1445106
2023-03-09,42.82185745239258,2141928
2023-03-10,41.91261672973633,2015718
2023-03-13,40.53126525878906,3284176
2023-03-14,41.62410354614258,3358811
2023-03-15,40.13784408569336,2729467
2023-03-16,41.0383415222168,2766160
2023-03-17,39.98921585083008,3866944
2023-03-20,40.24275588989258,2564747
