Date,Adj Close,Volume
2023-03-02,231.4215850830078,977300
2023-03-03,234.64620971679688,766800
2023-03-06,233.65707397460938,786100
2023-03-07,233.5680389404297,1229800
2023-03-08,232.67779541015625,832200
2023-03-09,230.60244750976562,1038700
2023-03-10,228.10011291503906,1009300
2023-03-13,229.76834106445312,794100
2023-03-14,231.25782775878906,928700
2023-03-15,232.836669921875,1231300
2023-03-16,236.33201599121094,1226000
2023-03-17,233.92897033691406,1542800
2023-03-20,236.81858825683594,951500
