Date,Adj Close,Volume
2023-03-02,49.28764724731445,3902700
2023-03-03,50.40715408325195,5540200
2023-03-06,50.22056579589844,4328500
2023-03-07,48.610050201416016,6113300
2023-03-08,48.904659271240234,4988700
2023-03-09,47.137020111083984,7043500
2023-03-10,46.45942687988281,8288800
2023-03-13,43.326778411865234,14691200
2023-03-14,44.90782928466797,9702700
2023-03-15,43.218753814697266,10377800
2023-03-16,43.60174560546875,7326000
2023-03-17,41.8144645690918,11173700
2023-03-20,42.492061614990234,7227600
