Date,Adj Close,Volume
2023-03-02,34.25498580932617,4992500
2023-03-03,34.841609954833984,4431900
2023-03-06,34.7742919921875,4273000
2023-03-07,32.975955963134766,5971500
2023-03-08,32.39894485473633,6381500
2023-03-09,30.475589752197266,6313800
2023-03-10,29.206174850463867,16480000
2023-03-13,25.24405860900879,48287400
2023-03-14,25.369075775146484,41568400
2023-03-15,24.436250686645508,37870100
2023-03-16,25.44601058959961,37607400
2023-03-17,23.993877410888672,29977200
2023-03-20,25.205591201782227,22426200
