Date,Adj Close,Volume
2023-03-02,30.96340560913086,3974100
2023-03-03,31.269580841064453,3069500
2023-03-06,30.64735221862793,3290200
2023-03-07,29.620176315307617,4457400
2023-03-08,30.39055824279785,3584700
2023-03-09,30.054750442504883,2968700
2023-03-10,29.491779327392578,3190900
2023-03-13,29.78807830810547,4558900
2023-03-14,29.620176315307617,4518400
2023-03-15,29.225109100341797,4446600
2023-03-16,29.39301109313965,4336400
2023-03-17,28.849794387817383,9390300
2023-03-20,29.472026824951172,4656400
