Date,Adj Close,Volume
2023-03-02,68.02084350585938,6068900
2023-03-03,68.12898254394531,6540100
2023-03-06,67.7357406616211,7000100
2023-03-07,66.85094451904297,8135800
2023-03-08,66.15294647216797,5962900
2023-03-09,65.3861312866211,7553600
2023-03-10,64.59964752197266,10282400
2023-03-13,64.8847427368164,9598000
2023-03-14,65.3468017578125,9408400
2023-03-15,66.3397445678711,10701900
2023-03-16,65.96615600585938,10541100
2023-03-17,65.4057846069336,21616900
2023-03-20,66.10379028320312,9731700
