Date,Adj Close,Volume
2023-03-02,264.7339172363281,2385900
2023-03-03,266.218017578125,2725800
2023-03-06,267.7713623046875,2217600
2023-03-07,264.2985534667969,2766600
2023-03-08,262.5176086425781,2314000
2023-03-09,258.8568420410156,2339300
2023-03-10,259.2525939941406,3093100
2023-03-13,260.29144287109375,3552400
2023-03-14,263.0815734863281,3194400
2023-03-15,263.51690673828125,3419400
2023-03-16,267.70208740234375,3097900
2023-03-17,264.3677978515625,5075300
2023-03-20,267.8702697753906,2108900
