Date,Adj Close,Volume
2023-03-02,263.2669677734375,2278300
2023-03-03,267.1773376464844,1596100
2023-03-06,267.6040954589844,1649100
2023-03-07,262.2149353027344,2219300
2023-03-08,261.6789855957031,1462700
2023-03-09,257.80828857421875,1949800
2023-03-10,251.0494384765625,2924600
2023-03-13,249.4217529296875,3232100
2023-03-14,250.5829620361328,2925600
2023-03-15,244.3203887939453,4508000
2023-03-16,251.01966857910156,4119600
2023-03-17,248.12161254882812,6470800
2023-03-20,250.6524658203125,3182100
