Date,Adj Close,Volume
2023-03-02,44.81104278564453,4142300
2023-03-03,45.26327896118164,3744200
2023-03-06,43.99504089355469,5972800
2023-03-07,43.238033294677734,5326600
2023-03-08,43.5133056640625,6096600
2023-03-09,42.46527099609375,4091600
2023-03-10,41.5655403137207,4526700
2023-03-13,40.62626266479492,5946300
2023-03-14,40.695472717285156,6368400
2023-03-15,40.349422454833984,5740600
2023-03-16,40.982200622558594,6022400
2023-03-17,41.58531951904297,11506800
2023-03-20,42.554256439208984,6199700
