Date,Adj Close,Volume
2023-03-02,55.06562805175781,1578000
2023-03-03,56.06808853149414,1059000
2023-03-06,55.720699310302734,1818200
2023-03-07,55.06562805175781,888300
2023-03-08,55.35346603393555,1343400
2023-03-09,53.98377227783203,1069100
2023-03-10,52.28654098510742,2432300
2023-03-13,51.83990478515625,1066000
2023-03-14,52.9515380859375,1903600
2023-03-15,51.294010162353516,1722300
2023-03-16,51.70094680786133,1579200
2023-03-17,50.53968811035156,3966500
2023-03-20,51.065731048583984,1565400
