Date,Adj Close,Volume
2023-03-02,122.0410385131836,1492700
2023-03-03,123.00900268554688,1262900
2023-03-06,118.62358093261719,1229200
2023-03-07,116.22344970703125,926600
2023-03-08,116.5098876953125,1199200
2023-03-09,112.28250122070312,1018900
2023-03-10,107.7983169555664,1524200
2023-03-13,103.94625854492188,1390300
2023-03-14,106.67233276367188,2339400
2023-03-15,101.0522689819336,2656500
2023-03-16,103.07707977294922,1764100
2023-03-17,101.73379516601562,3587800
2023-03-20,101.73379516601562,2215100
