Date,Adj Close,Volume
2023-03-02,23.499412536621094,2501200
2023-03-03,23.938016891479492,2458200
2023-03-06,23.5091609954834,2580400
2023-03-07,23.138782501220703,2114000
2023-03-08,23.080303192138672,1452900
2023-03-09,22.68068504333496,1960200
2023-03-10,22.105628967285156,2722000
2023-03-13,21.696264266967773,2734700
2023-03-14,21.394113540649414,2507000
2023-03-15,20.975004196166992,2781100
2023-03-16,21.169939041137695,2719900
2023-03-17,21.121206283569336,4588700
2023-03-20,21.822969436645508,2263100
