Date,Adj Close,Volume
2023-03-02,109.94841766357422,1372200
2023-03-03,112.01392364501953,996500
2023-03-06,111.82523345947266,935400
2023-03-07,108.0616455078125,1689300
2023-03-08,108.1510238647461,1551300
2023-03-09,104.47681427001953,1300000
2023-03-10,99.30311584472656,2390000
2023-03-13,95.3111343383789,3423300
2023-03-14,100.4947509765625,2935000
2023-03-15,98.7867431640625,3633700
2023-03-16,100.46918487548828,3090700
2023-03-17,98.10977935791016,5308400
2023-03-20,99.3840560913086,2362700
