Date,Adj Close,Volume
2023-03-02,71.19000244140625,1543600
2023-03-03,74.26000213623047,1925800
2023-03-06,71.33999633789062,1153000
2023-03-07,67.80999755859375,1417200
2023-03-08,69.79000091552734,1433800
2023-03-09,69.94000244140625,2385000
2023-03-10,67.91999816894531,2002200
2023-03-13,65.66999816894531,3112800
2023-03-14,70.30999755859375,2503800
2023-03-15,69.83999633789062,1848500
2023-03-16,71.19999694824219,1116000
2023-03-17,67.11000061035156,4163700
2023-03-20,66.9800033569336,1382000
