Date,Adj Close,Volume
2023-03-02,26.37797737121582,5263900
2023-03-03,26.640586853027344,4726100
2023-03-06,26.728124618530273,5766000
2023-03-07,26.144542694091797,3996000
2023-03-08,26.261259078979492,7130900
2023-03-09,26.084613800048828,5180700
2023-03-10,25.76076316833496,6167400
2023-03-13,26.261259078979492,8740300
2023-03-14,26.48697280883789,5399600
2023-03-15,26.73231315612793,9166400
2023-03-16,26.693058013916016,9987700
2023-03-17,26.329954147338867,10608400
2023-03-20,26.76175308227539,6249300
