Date,Adj Close,Volume
2023-03-02,57.94739532470703,1666900
2023-03-03,58.8821907043457,1542900
2023-03-06,58.92155075073242,1304900
2023-03-07,57.986759185791016,1206000
2023-03-08,58.803470611572266,1437300
2023-03-09,58.183555603027344,2091800
2023-03-10,57.15036392211914,1796900
2023-03-13,58.58699417114258,2540400
2023-03-14,59.15770721435547,1921600
2023-03-15,60.67306137084961,2281000
2023-03-16,60.928897857666016,2376000
2023-03-17,60.35818099975586,3536500
2023-03-20,60.89937973022461,1616300
