Date,Adj Close,Volume
2023-03-02,30.121734619140625,2907200
2023-03-03,31.353002548217773,3501700
2023-03-06,31.392404556274414,2806300
2023-03-07,30.62409210205078,2329100
2023-03-08,31.15599822998047,3586800
2023-03-09,30.801395416259766,3568700
2023-03-10,29.806529998779297,5297200
2023-03-13,30.66349220275879,3797800
2023-03-14,30.79154396057129,4805700
2023-03-15,30.98854637145996,3602300
2023-03-16,30.633941650390625,3931800
2023-03-17,30.033082962036133,6404000
2023-03-20,30.15128517150879,3816100
