Date,Adj Close,Volume
2023-03-02,56.89711380004883,3992400
2023-03-03,56.78028106689453,3463600
2023-03-06,55.602230072021484,4841200
2023-03-07,54.32680892944336,5499200
2023-03-08,54.77466583251953,4232700
2023-03-09,53.645294189453125,4566100
2023-03-10,52.45750427246094,5399000
2023-03-13,51.016578674316406,8481300
2023-03-14,50.909481048583984,8450400
2023-03-15,49.14726638793945,8006200
2023-03-16,49.565914154052734,6851400
2023-03-17,48.69941329956055,11632000
2023-03-20,49.906673431396484,5403200
