Date,Adj Close,Volume
2023-03-02,124.48246765136719,339300
2023-03-03,125.10582733154297,259500
2023-03-06,122.7806167602539,420100
2023-03-07,120.25752258300781,288700
2023-03-08,120.77204132080078,412400
2023-03-09,118.61503601074219,462700
2023-03-10,115.51807403564453,491000
2023-03-13,111.8076400756836,570400
2023-03-14,112.24299621582031,465000
2023-03-15,110.04642486572266,474400
2023-03-16,109.79905700683594,866700
2023-03-17,103.81289672851562,1276300
2023-03-20,110.01673889160156,677400
