Date,Adj Close,Volume
2023-03-02,146.5436553955078,1470000
2023-03-03,148.7232208251953,1314900
2023-03-06,148.3878936767578,1116200
2023-03-07,147.8060302734375,911000
2023-03-08,148.41749572753906,660600
2023-03-09,146.3365478515625,700800
2023-03-10,145.8434295654297,814300
2023-03-13,147.84547424316406,909700
2023-03-14,149.47276306152344,972300
2023-03-15,151.4353485107422,1163500
2023-03-16,151.69175720214844,908700
2023-03-17,149.78836059570312,1631700
2023-03-20,152.33282470703125,1364400
