Date,Adj Close,Volume
2023-03-02,232.01376342773438,939700
2023-03-03,234.94403076171875,677000
2023-03-06,234.7277069091797,622600
2023-03-07,232.54473876953125,650400
2023-03-08,233.174072265625,574800
2023-03-09,230.87310791015625,667600
2023-03-10,226.4285125732422,1231300
2023-03-13,226.41867065429688,1189500
2023-03-14,230.2339324951172,1322700
2023-03-15,224.73719787597656,2232200
2023-03-16,226.49734497070312,1332300
2023-03-17,225.97618103027344,3897900
2023-03-20,229.9881134033203,1292200
