Date,Adj Close,Volume
2023-03-02,34.744144439697266,4992500
2023-03-03,35.33914566040039,4431900
2023-03-06,35.27086639404297,4273000
2023-03-07,33.44684982299805,5971500
2023-03-08,32.86159896850586,6381500
2023-03-09,30.91077995300293,6313800
2023-03-10,29.62323760986328,16480000
2023-03-13,25.604541778564453,48287400
2023-03-14,25.73134422302246,41568400
2023-03-15,24.78519630432129,37870100
2023-03-16,25.809377670288086,37607400
2023-03-17,24.336509704589844,29977200
2023-03-20,25.56552505493164,22426200
