Date,Adj Close,Volume
2023-03-02,151.29547119140625,4567800
2023-03-03,152.94190979003906,4851200
2023-03-06,152.177490234375,4051900
2023-03-07,149.87442016601562,4606900
2023-03-08,146.61097717285156,5860100
2023-03-09,144.4059295654297,5350200
2023-03-10,146.71878051757812,6825500
2023-03-13,148.9140167236328,7653800
2023-03-14,150.77606201171875,6644100
2023-03-15,150.9818572998047,6304600
2023-03-16,152.1970977783203,6331200
2023-03-17,151.138671875,42756400
2023-03-20,153.00070190429688,4408200
