Date,Adj Close,Volume
2023-03-02,234.96266174316406,1347800
2023-03-03,238.1565399169922,1108900
2023-03-06,236.33709716796875,701100
2023-03-07,235.13076782226562,681600
2023-03-08,236.40634155273438,621300
2023-03-09,231.887451171875,607500
2023-03-10,228.32769775390625,512100
2023-03-13,224.94593811035156,509400
2023-03-14,225.05471801757812,638900
2023-03-15,217.26284790039062,624400
2023-03-16,225.8952178955078,526300
2023-03-17,220.84234619140625,1331500
2023-03-20,225.05471801757812,536800
