Date,Adj Close,Volume
2023-03-02,141.61721801757812,782700
2023-03-03,143.19912719726562,589500
2023-03-06,142.6718292236328,647000
2023-03-07,139.3686981201172,876100
2023-03-08,140.05517578125,1145200
2023-03-09,138.48040771484375,1620400
2023-03-10,135.27105712890625,891700
2023-03-13,134.9022979736328,1091400
2023-03-14,138.0518341064453,1274000
2023-03-15,133.55674743652344,1619200
2023-03-16,135.39065551757812,1194700
2023-03-17,134.54348754882812,1855800
2023-03-20,138.08172607421875,1240700
