Date,Adj Close,Volume
2023-03-02,67.55596160888672,1783000
2023-03-03,68.01505279541016,2302000
2023-03-06,67.75556945800781,1345300
2023-03-07,67.0369873046875,1340400
2023-03-08,67.01703643798828,1086500
2023-03-09,66.01901245117188,1927500
2023-03-10,64.29244232177734,1705900
2023-03-13,63.833351135253906,1782100
2023-03-14,66.08887481689453,2593100
2023-03-15,64.25251007080078,2567100
2023-03-16,65.39025115966797,3242300
2023-03-17,63.80340576171875,3728000
2023-03-20,65.3004379272461,2198400
