Date,Adj Close,Volume
2023-03-02,37.40932083129883,3976800
2023-03-03,37.77702331542969,5627800
2023-03-06,37.728641510009766,4142900
2023-03-07,37.38996505737305,4813000
2023-03-08,37.080318450927734,5839600
2023-03-09,36.95319747924805,6423800
2023-03-10,37.09987258911133,5349500
2023-03-13,37.2758903503418,7654300
2023-03-14,37.29544448852539,8377600
2023-03-15,37.26611328125,6029900
2023-03-16,37.33456039428711,7558800
2023-03-17,36.7967414855957,11363400
2023-03-20,37.09987258911133,6216200
