Date,Adj Close,Volume
2023-03-02,120.0669174194336,523000
2023-03-03,119.83833312988281,438500
2023-03-06,119.98741149902344,580000
2023-03-07,119.28176879882812,578900
2023-03-08,117.67174530029297,477600
2023-03-09,115.49520874023438,526300
2023-03-10,113.26898956298828,578200
2023-03-13,106.12321472167969,675400
2023-03-14,110.33712768554688,909600
2023-03-15,106.95805358886719,717000
2023-03-16,108.120849609375,738200
2023-03-17,104.40386199951172,1183200
2023-03-20,106.88848114013672,547600
