Date,Adj Close,Volume
2023-03-02,101.54344940185547,1327500
2023-03-03,102.86511993408203,1371200
2023-03-06,103.58958435058594,1135600
2023-03-07,100.93646240234375,1085100
2023-03-08,101.58261108398438,1464900
2023-03-09,100.70149993896484,1220400
2023-03-10,98.50850677490234,1276800
2023-03-13,99.71269226074219,1438000
2023-03-14,101.51408386230469,1453700
2023-03-15,102.88469696044922,1473600
2023-03-16,103.67770385742188,1096000
2023-03-17,102.3756103515625,2646100
2023-03-20,103.8441390991211,1349500
