Date,Adj Close,Volume
2023-03-02,171.544677734375,4551100
2023-03-03,173.12136840820312,4379200
2023-03-06,170.52967834472656,4090100
2023-03-07,169.55409240722656,3844100
2023-03-08,173.65350341796875,3805400
2023-03-09,170.91400146484375,4651200
2023-03-10,169.1402130126953,5929700
2023-03-13,171.35745239257812,5453400
2023-03-14,173.17063903808594,5034600
2023-03-15,171.85015869140625,4918300
2023-03-16,174.55026245117188,5028500
2023-03-17,173.1509552001953,12963300
2023-03-20,176.55068969726562,4964600
