Date,Adj Close,Volume
2023-03-02,42.50664138793945,9786500
2023-03-03,43.40998077392578,10232200
2023-03-06,42.41729736328125,8697800
2023-03-07,39.84625244140625,16238900
2023-03-08,40.243324279785156,9938600
2023-03-09,38.88334655761719,11896900
2023-03-10,37.60279083251953,18172000
2023-03-13,37.33476638793945,18949400
2023-03-14,37.761619567871094,17198000
2023-03-15,35.2501335144043,26465400
2023-03-16,35.8358154296875,25292000
2023-03-17,35.96486282348633,18290700
2023-03-20,37.17593765258789,11952500
