Date,Adj Close,Volume
2023-03-02,174.62750244140625,1445500
2023-03-03,177.20053100585938,2106400
2023-03-06,174.3890838623047,1842100
2023-03-07,170.0874786376953,1358600
2023-03-08,172.15382385253906,1125600
2023-03-09,166.74951171875,1322600
2023-03-10,157.83831787109375,2466400
2023-03-13,154.41091918945312,1968500
2023-03-14,155.21563720703125,1652000
2023-03-15,143.86056518554688,3214200
2023-03-16,144.46656799316406,2848700
2023-03-17,143.1750946044922,5407600
2023-03-20,146.90049743652344,1940300
