Date,Adj Close,Volume
2023-03-02,417.25946044921875,959800
2023-03-03,426.1128845214844,1097400
2023-03-06,421.587158203125,1007500
2023-03-07,414.100341796875,1181500
2023-03-08,420.1808776855469,1365900
2023-03-09,417.33868408203125,2082000
2023-03-10,392.0955505371094,2354300
2023-03-13,394.3634033203125,2000700
2023-03-14,398.55242919921875,1636600
2023-03-15,386.6983337402344,1964100
2023-03-16,387.32220458984375,1621800
2023-03-17,381.76654052734375,3124500
2023-03-20,390.679443359375,1325100
