Date,Adj Close,Volume
2023-03-02,137.2113800048828,5301100
2023-03-03,138.3402862548828,2557500
2023-03-06,138.5581512451172,1368800
2023-03-07,135.79531860351562,1136400
2023-03-08,136.89450073242188,867500
2023-03-09,134.5475616455078,1272900
2023-03-10,132.3491668701172,1489500
2023-03-13,135.04269409179688,1660700
2023-03-14,136.33004760742188,1417700
2023-03-15,139.26124572753906,1523400
2023-03-16,141.26158142089844,1414200
2023-03-17,140.42974853515625,2613800
2023-03-20,141.17245483398438,1793700
