Date,Adj Close,Volume
2023-03-02,104.85103607177734,5097500
2023-03-03,104.72366333007812,6124300
2023-03-06,108.85852813720703,17776600
2023-03-07,109.02509307861328,13805300
2023-03-08,106.09542083740234,8440800
2023-03-09,105.42913818359375,5842500
2023-03-10,105.51732635498047,9738500
2023-03-13,103.59687042236328,10687100
2023-03-14,105.54053497314453,9806900
2023-03-15,106.19171905517578,10942700
2023-03-16,105.90559387207031,9441500
2023-03-17,102.70889282226562,26402100
2023-03-20,104.43550872802734,12865800
