Date,Adj Close,Volume
2023-03-02,64.94927978515625,1264800
2023-03-03,66.05333709716797,1767900
2023-03-06,65.81539916992188,1270700
2023-03-07,63.38836669921875,3347700
2023-03-08,64.05460357666016,2073400
2023-03-09,58.924530029296875,4048800
2023-03-10,55.97401809692383,7171000
2023-03-13,40.48860549926758,23715500
2023-03-14,42.10504913330078,14790900
2023-03-15,43.39240264892578,7501200
2023-03-16,46.083251953125,7352200
2023-03-17,42.19216537475586,11658900
2023-03-20,43.14073944091797,6039900
