Date,Adj Close,Volume
2023-03-02,77.75431060791016,1680700
2023-03-03,78.54813385009766,1786100
2023-03-06,78.51834869384766,2091900
2023-03-07,77.54593658447266,2186600
2023-03-08,78.68704986572266,2509300
2023-03-09,77.34747314453125,2245100
2023-03-10,75.90868377685547,1971300
2023-03-13,75.6606216430664,2427200
2023-03-14,77.00018310546875,2742000
2023-03-15,75.45223999023438,2701200
2023-03-16,77.11925506591797,2081000
2023-03-17,76.19644927978516,4728400
2023-03-20,77.2809829711914,2314100
