Date,Adj Close,Volume
2023-03-02,45.218814849853516,12908600
2023-03-03,45.46602249145508,8240500
2023-03-06,45.96043014526367,6271000
2023-03-07,46.385623931884766,8262100
2023-03-08,46.919593811035156,7354500
2023-03-09,46.721824645996094,6352200
2023-03-10,46.57350158691406,7329300
2023-03-13,46.3262939453125,8891300
2023-03-14,46.652610778808594,6577100
2023-03-15,47.75020217895508,7340600
2023-03-16,46.60316848754883,7188700
2023-03-17,46.257076263427734,15100200
2023-03-20,46.82070541381836,5776300
