Date,Adj Close,Volume
2023-03-02,97.71330261230469,4134400
2023-03-03,97.73303985595703,5072800
2023-03-06,98.2166748046875,5064700
2023-03-07,96.90396118164062,5139300
2023-03-08,96.13409423828125,4299000
2023-03-09,94.68319702148438,4912700
2023-03-10,94.75228881835938,6340100
2023-03-13,96.19331359863281,7757700
2023-03-14,97.0421371459961,6407400
2023-03-15,94.58450317382812,5755300
2023-03-16,96.80526733398438,4635500
2023-03-17,94.50553894042969,8157800
2023-03-20,96.26240539550781,3972700
