Date,Adj Close,Volume
2023-03-02,76.25447845458984,1699600
2023-03-03,78.21882629394531,1976800
2023-03-06,77.45875549316406,1768700
2023-03-07,76.03730773925781,1480400
2023-03-08,75.46477508544922,1060600
2023-03-09,74.23088836669922,1279000
2023-03-10,72.60216522216797,1358000
2023-03-13,71.2794189453125,1867300
2023-03-14,71.43736267089844,1538900
2023-03-15,67.27174377441406,2956800
2023-03-16,67.78504180908203,2809400
2023-03-17,66.60051727294922,5334000
2023-03-20,67.73568725585938,1799600
