,A,AAL,AAPL,ABBV,ABNB,ABT,ACGL,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AFL,AIG,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,AON,AOS,APA,APD,APH,APTV,ARE,ATO,ATVI,AVB,AVGO,AVY,AWK,AXON,AXP,AZO,BA,BAC,BALL,BAX,BBWI,BBY,BDX,BEN,BG,BIIB,BIO,BK,BKNG,BKR,BLK,BMY,BR,BRO,BSX,BWA,BX,BXP,C,CAG,CAH,CARR,CAT,CB,CBOE,CBRE,CCI,CCL,CDAY,CDNS,CDW,CE,CEG,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COO,COP,COR,COST,CPB,CPRT,CPT,CRL,CRM,CSCO,CSGP,CSX,CTAS,CTLT,CTRA,CTSH,CTVA,CVS,CVX,CZR,D,DAL,DD,DE,DFS,DG,DGX,DHI,DHR,DIS,DLR,DLTR,DOV,DOW,DPZ,DRI,DTE,DUK,DVA,DVN,DXC,DXCM,EA,EBAY,ECL,ED,EFX,EG,EIX,EL,ELV,EMN,EMR,ENPH,EOG,EPAM,EQIX,EQR,EQT,ES,ESS,ETN,ETR,ETSY,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FCX,FDS,FDX,FE,FFIV,FI,FICO,FIS,FITB,FLT,FMC,FOX,FOXA,FRT,FSLR,FTNT,FTV,GD,GE,GEHC,GEN,GILD,GIS,GL,GLW,GM,GNRC,GOOG,GOOGL,GPC,GPN,GRMN,GS,GWW,HAL,HAS,HBAN,HCA,HD,HES,HIG,HII,HLT,HOLX,HON,HPE,HPQ,HRL,HSIC,HST,HSY,HUM,HWM,IBM,ICE,IDXX,IEX,IFF,ILMN,INCY,INTC,INTU,INVH,IP,IPG,IQV,IR,IRM,ISRG,IT,ITW,IVZ,J,JBHT,JCI,JKHY,JNJ,JNPR,JPM,K,KDP,KEY,KEYS,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KR,L,LDOS,LEN,LH,LHX,LIN,LKQ,LLY,LMT,LNT,LOW,LRCX,LUV,LVS,LW,LYB,LYV,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,META,MGM,MHK,MKC,MKTX,MLM,MMC,MMM,MNST,MO,MOH,MOS,MPC,MPWR,MRK,MRNA,MRO,MS,MSCI,MSFT,MSI,MTB,MTCH,MTD,MU,NCLH,NDAQ,NDSN,NEE,NEM,NFLX,NI,NKE,NOC,NOW,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,NWS,NWSA,NXPI,O,ODFL,OGN,OKE,OMC,ON,ORCL,ORLY,OTIS,OXY,PANW,PARA,PAYC,PAYX,PCAR,PCG,PEAK,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PLD,PM,PNC,PNR,PNW,PODD,POOL,PPG,PPL,PRU,PSA,PSX,PTC,PWR,PXD,PYPL,QCOM,QRVO,RCL,REG,REGN,RF,RHI,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,RVTY,SBAC,SBUX,SCHW,SEDG,SEE,SHW,SJM,SLB,SNA,SNPS,SO,SPG,SPGI,SPY,SRE,STE,STLD,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYY,T,TAP,TDG,TDY,TECH,TEL,TER,TFC,TFX,TGT,TJX,TMO,TMUS,TPR,TRGP,TRMB,TROW,TRV,TSCO,TSLA,TSN,TT,TTWO,TXN,TXT,TYL,UAL,UDR,UHS,ULTA,UNH,UNP,UPS,URI,USB,V,VFC,VICI,VLO,VMC,VRSK,VRSN,VRTX,VTR,VTRS,VZ,WAB,WAT,WBA,WBD,WDC,WEC,WELL,WFC,WHR,WM,WMB,WMT,WRB,WRK,WST,WTW,WY,WYNN,XEL,XOM,XRAY,XYL,YUM,ZBH,ZBRA,ZION,ZTS
2023-03-02,1879200.0,11728300.0,52238100.0,4567800.0,4087300.0,5209900.0,1766600.0,2278300.0,3845800.0,2906400.0,2772500.0,2053100.0,1523300.0,1261100.0,2549200.0,3317300.0,1984200.0,4008200.0,339300.0,552400.0,1379500.0,1801000.0,673400.0,981900.0,1730000.0,924700.0,6502200.0,6474900.0,60108600.0,782700.0,1777100.0,535300.0,1884900.0,55509400.0,1955100.0,557500.0,797000.0,915500.0,3778000.0,1092800.0,1680700.0,1602700.0,1209000.0,544800.0,8166800.0,697400.0,2752500.0,448700.0,5301100.0,1050800.0,1795000.0,157400.0,5451500.0,44607200.0,2162900.0,4236600.0,3048100.0,5525700.0,977300.0,2183300.0,856600.0,732100.0,288400.0,3902700.0,328700.0,5038900.0,490200.0,6068900.0,578600.0,806000.0,4591800.0,2237466.0,4109000.0,1155700.0,18104500.0,3373000.0,2250000.0,4663000.0,2676500.0,1509700.0,442100.0,1664000.0,1971500.0,22463300.0,1115700.0,1472400.0,517600.0,1492700.0,1949900.0,2800200.0,5668000.0,1046900.0,931900.0,942600.0,1498700.0,412400.0,2916000.0,820100.0,1264800.0,13626300.0,1345600.0,173200.0,1043700.0,1666900.0,3161200.0,6016300.0,2178700.0,391000.0,5458600.0,1360500.0,2379200.0,1809000.0,2900200.0,863600.0,428000.0,37712500.0,18281800.0,1732000.0,9548100.0,265800.0,1543600.0,7973500.0,3990500.0,2537100.0,10094700.0,5582000.0,2088900.0,5276400.0,5295200.0,2310200.0,959800.0,1533500.0,2157100.0,3140900.0,2647700.0,1982300.0,7776600.0,2259800.0,3681900.0,846300.0,3992400.0,680500.0,1046700.0,1891500.0,2589000.0,580200.0,8660000.0,1252100.0,4457300.0,2349200.0,4142300.0,1078700.0,1415000.0,548400.0,331800.0,2450500.0,902000.0,887000.0,595000.0,2186500.0,1804100.0,5850900.0,417200.0,471000.0,1245300.0,4276600.0,2950700.0,1293100.0,1442200.0,1327500.0,2951400.0,929100.0,3525300.0,8843800.0,1912000.0,2205700.0,1398000.0,78214100.0,2394800.0,3211200.0,9786500.0,127300.0,1092500.0,4347300.0,375100.0,3733700.0,101100.0,6656500.0,4992500.0,930100.0,791100.0,1428700.0,2442000.0,290600.0,4466900.0,3442100.0,1783000.0,1095600.0,6820700.0,1391900.0,4047500.0,3459400.0,2374500.0,523000.0,3849700.0,12908600.0,933000.0,23328600.0,32204400.0,2607800.0,1372200.0,1258000.0,3259800.0,215700.0,6917400.0,1004900.0,11208400.0,1035000.0,4103700.0,1198900.0,1654100.0,203600.0,1289700.0,1721700.0,4254300.0,11956800.0,7299000.0,4071900.0,617000.0,4620400.0,704000.0,815100.0,3253300.0,3340100.0,5821600.0,241600.0,379800.0,2675700.0,1627000.0,1167100.0,48309300.0,1516400.0,2907200.0,2965300.0,2737300.0,797100.0,1727900.0,1373300.0,1153000.0,337500.0,939700.0,4600700.0,1344300.0,564700.0,5155500.0,354800.0,8762500.0,1786100.0,11106800.0,2205700.0,8231200.0,15062700.0,1130800.0,3976800.0,5715300.0,864600.0,1763000.0,8145600.0,1628100.0,11758300.0,12908600.0,704600.0,647900.0,1891900.0,856588.0,953800.0,2266600.0,2252500.0,2885200.0,835700.0,1994900.0,4096900.0,873100.0,3936700.0,5877500.0,913100.0,1933000.0,1659900.0,2526000.0,710800.0,1254300.0,1464100.0,2385900.0,3395100.0,960200.0,745900.0,6635100.0,4985100.0,6886300.0,17352000.0,5705200.0,566700.0,2324100.0,202700.0,333600.0,1408100.0,7589300.0,5594000.0,7355100.0,446000.0,6904800.0,3054000.0,262400.0,5097500.0,3305400.0,7210400.0,4632400.0,387100.0,24808200.0,436000.0,1731800.0,2778700.0,101900.0,16625500.0,16004800.0,2043400.0,244000.0,16066500.0,5550700.0,4911000.0,3269600.0,4443200.0,549000.0,1156600.0,3355400.0,1198900.0,1247600.0,814600.0,1445500.0,38941500.0,22500.0,804700.0,2123500.0,1171500.0,3244700.0,990900.0,2501200.0,2635800.0,2032500.0,14198500.0,5293600.0,505600.0,1415400.0,13858700.0,3710500.0,8009100.0,464300.0,1427600.0,3231300.0,10877400.0,4575100.0,2480900.0,4476300.0,19110600.0,4942700.0,5924600.0,1425700.0,649100.0,2146300.0,964700.0,2591400.0,3316400.0,3523000.0,1578000.0,1068400.0,472000.0,282800.0,1641700.0,5263900.0,1976200.0,1052200.0,4644000.0,681900.0,741200.0,3370100.0,7729100.0,5258900.0,1011600.0,2315800.0,392700.0,425200.0,9871400.0,679700.0,618300.0,734900.0,406000.0,484200.0,948600.0,389300.0,2569500.0,1206000.0,4134400.0,948500.0,629600.0,4777600.0,8579900.0,992300.0,925300.0,1350100.0,1470000.0,5668300.0,206500.0,536000.0,5766100.0,1277700.0,1175900.0,85127800.0,2635200.0,603100.0,1628400.0,1854900.0,2793500.0,735000.0,1721500.0,1029600.0,4329300.0,1395100.0,1656200.0,24184800.0,1323900.0,174900.0,123400.0,1472200.0,1757200.0,1484000.0,8375800.0,252600.0,2829200.0,4878500.0,941200.0,4621300.0,1884300.0,1699600.0,1121300.0,1075000.0,927800.0,701700.0,181500700.0,2826500.0,1403200.0,4321600.0,4551100.0,1159100.0,249700.0,3258800.0,6700800.0,821000.0,446900.0,2188800.0,2812900.0,2334500.0,577300.0,6437000.0,5539300.0,11967700.0,11510500.0,3473400.0,910600.0,1958200.0,406800.0,766600.0,2306900.0,7375000.0,18818900.0,847900.0,548900.0,4656300.0,13334000.0,2590500.0,1276900.0,1677800.0,19115000.0,615500.0,1420200.0,5558500.0,4928500.0,1596200.0,1307200.0,548700.0,1347800.0,3974100.0,3973800.0,2443200.0,10339900.0,2101500.0,1622700.0,1212600.0,1531500.0,254200.0,1528900.0,1606700.0
2023-03-03,1147800.0,14389500.0,70732300.0,4851200.0,5499400.0,4982400.0,3066300.0,1596100.0,3725500.0,3112400.0,1866800.0,2013000.0,1789900.0,1543100.0,2715600.0,3246500.0,1850400.0,3783500.0,259500.0,898900.0,2320000.0,1186100.0,1446900.0,1473900.0,1592300.0,659100.0,7232400.0,7355100.0,54536200.0,589500.0,2214500.0,470700.0,2044800.0,55759600.0,1830000.0,635100.0,755900.0,826100.0,4325800.0,929100.0,1786100.0,1041600.0,1210100.0,565300.0,9129300.0,759200.0,4608800.0,411000.0,2557500.0,922500.0,2875600.0,157300.0,7496800.0,39109100.0,1202600.0,4104400.0,3271400.0,3027800.0,766800.0,1955700.0,1052800.0,842000.0,199400.0,5540200.0,419100.0,4769200.0,812200.0,6540100.0,459200.0,669900.0,8236800.0,1890077.0,3717800.0,1187300.0,15879900.0,3275200.0,1665100.0,5822700.0,2314700.0,1917400.0,398000.0,1127800.0,2064100.0,29919900.0,740200.0,1563600.0,658100.0,1262900.0,2304600.0,2219000.0,4180900.0,1179500.0,863600.0,1047200.0,2179000.0,501400.0,2532600.0,846200.0,1767900.0,16776900.0,1416300.0,239300.0,1042900.0,1542900.0,2921000.0,4985800.0,1725400.0,616600.0,7075100.0,1315900.0,5354200.0,1937600.0,3652400.0,753200.0,417600.0,12087200.0,15969900.0,1999000.0,14602600.0,346900.0,1925800.0,9134900.0,2028800.0,2412700.0,12145900.0,6007500.0,3108600.0,5971100.0,7160300.0,2836400.0,1097400.0,1844000.0,1321300.0,1277900.0,2743900.0,1943900.0,7434300.0,2673800.0,1770200.0,755500.0,3463600.0,894400.0,1120800.0,1399900.0,4061800.0,536600.0,10997800.0,1137500.0,2771100.0,1600400.0,3744200.0,892500.0,1497700.0,512300.0,196000.0,1807400.0,1055900.0,1236000.0,937800.0,3807100.0,2547300.0,4824800.0,471000.0,403000.0,1461800.0,5488500.0,2863600.0,366300.0,1546500.0,1371200.0,2997800.0,1225800.0,2598700.0,7547100.0,1554900.0,2688400.0,1029000.0,80080200.0,3427400.0,3487300.0,10232200.0,152000.0,1612300.0,2973200.0,362900.0,3050600.0,172000.0,5114300.0,4431900.0,599900.0,729900.0,991900.0,2451400.0,451400.0,6610200.0,3870900.0,2302000.0,1576800.0,7676600.0,2082700.0,4056100.0,4915300.0,2540000.0,438500.0,5187200.0,13429700.0,1161600.0,30242500.0,35160100.0,1280200.0,996500.0,933300.0,2396200.0,346600.0,5885800.0,1015300.0,14027400.0,1186000.0,4036700.0,1173000.0,1434900.0,263600.0,1304900.0,1156400.0,3116500.0,22209000.0,6968200.0,3952700.0,565500.0,4776500.0,881000.0,842600.0,3189000.0,2860300.0,2938200.0,366300.0,332300.0,1415800.0,1724900.0,1270200.0,36744900.0,1550900.0,3501700.0,3215400.0,2439000.0,964000.0,1908900.0,1612300.0,1458300.0,276500.0,677000.0,4579400.0,915300.0,500100.0,3553400.0,443700.0,5747200.0,2634600.0,9513100.0,1954100.0,8223900.0,8788600.0,1148000.0,5627800.0,4574600.0,782800.0,1055000.0,8335300.0,1293000.0,13101800.0,8240500.0,500600.0,750700.0,2210700.0,446394.0,1399500.0,2940200.0,2857400.0,3002800.0,1060500.0,1910000.0,3483200.0,1684400.0,3871900.0,4323500.0,872500.0,1513600.0,1510500.0,2174900.0,468800.0,1406500.0,1032900.0,2725800.0,5001500.0,1488700.0,708900.0,5641200.0,4771600.0,4587400.0,45877700.0,4914000.0,539000.0,1794800.0,349600.0,246600.0,1004600.0,3040800.0,3823800.0,5755400.0,376700.0,4340700.0,3651800.0,326800.0,6124300.0,3964800.0,7614600.0,6504000.0,382700.0,30760100.0,495400.0,1250900.0,3679200.0,57500.0,13769200.0,14330000.0,2373700.0,213600.0,10724800.0,5671000.0,5953300.0,4132700.0,3871800.0,726800.0,991500.0,3127600.0,1499400.0,1192300.0,800000.0,2106400.0,41239300.0,16000.0,972600.0,2256700.0,1285900.0,3574000.0,1026300.0,2458200.0,2313000.0,1663500.0,6046700.0,5498500.0,411300.0,1292300.0,17088900.0,4524300.0,7552400.0,777800.0,1694900.0,3803800.0,21831500.0,4375600.0,3152900.0,3627100.0,20922000.0,1655400.0,5259400.0,2536300.0,596300.0,2133200.0,647600.0,2529400.0,2465700.0,2465800.0,1059000.0,828800.0,574400.0,357400.0,1288100.0,4726100.0,1632200.0,1032200.0,3755700.0,1150300.0,793100.0,3235600.0,10040000.0,7052100.0,1166200.0,3100600.0,405300.0,604800.0,7674600.0,870300.0,706600.0,915100.0,528100.0,719900.0,1456100.0,433600.0,2247500.0,1260100.0,5072800.0,840400.0,729900.0,4882100.0,5845600.0,691500.0,1085000.0,1297500.0,1314900.0,6726500.0,210400.0,620100.0,4965500.0,1060900.0,1045100.0,90120000.0,2268200.0,476200.0,1775900.0,2284500.0,2127400.0,723100.0,1804100.0,1358100.0,3986000.0,1383400.0,1602300.0,23501500.0,1172900.0,239800.0,132700.0,852500.0,1150400.0,1393400.0,5544100.0,347400.0,2318600.0,3864100.0,1153600.0,4250300.0,2200600.0,1976800.0,1268100.0,1136300.0,1230800.0,616200.0,154193300.0,2800500.0,2332700.0,2119600.0,4379200.0,1838400.0,229200.0,6189300.0,1869200.0,1245500.0,573200.0,2863300.0,3665800.0,2499600.0,526700.0,4566900.0,6055400.0,8922400.0,9922900.0,3703700.0,730900.0,1557400.0,543900.0,1060300.0,1704400.0,9855000.0,23407500.0,940800.0,347600.0,5417300.0,16506200.0,2261200.0,1708800.0,1979800.0,14947200.0,530600.0,1518800.0,5713900.0,5629600.0,1445000.0,2313600.0,476600.0,1108900.0,3069500.0,2577600.0,2790100.0,13006700.0,1853500.0,1192800.0,1015500.0,1726300.0,230200.0,1499200.0,1663200.0
2023-03-06,1153600.0,13504800.0,87558000.0,4051900.0,5292500.0,5005100.0,3749900.0,1649100.0,3060300.0,2664100.0,2764500.0,2480600.0,1299100.0,773100.0,1735400.0,4768200.0,2146800.0,4597200.0,420100.0,1285400.0,1693600.0,971800.0,2190000.0,1479600.0,1372400.0,691400.0,5775700.0,8130800.0,54541300.0,647000.0,2591000.0,506500.0,1788900.0,52112400.0,2293700.0,599900.0,575100.0,1004100.0,6502000.0,631100.0,2091900.0,1034000.0,1006900.0,573100.0,4548800.0,540000.0,2498300.0,442000.0,1368800.0,804200.0,2730700.0,147600.0,7004400.0,36646700.0,1659400.0,4330400.0,2954100.0,2503700.0,786100.0,2645400.0,985200.0,1116500.0,175600.0,4328500.0,448000.0,4666100.0,543300.0,7000100.0,430000.0,914500.0,6288900.0,2393779.0,3156100.0,1027100.0,12693300.0,3815600.0,3206500.0,8572500.0,2317100.0,2481700.0,664700.0,1092700.0,1603900.0,32128800.0,815500.0,1614800.0,625400.0,1229200.0,2295000.0,1940900.0,4006000.0,1496600.0,1032500.0,800600.0,1316300.0,630100.0,3001600.0,1715100.0,1270700.0,12422100.0,1455100.0,240800.0,934900.0,1304900.0,3273900.0,3854200.0,1758700.0,360500.0,6200900.0,1143900.0,3104700.0,3279000.0,3642400.0,577200.0,385300.0,10770300.0,13878400.0,1425400.0,15042500.0,250000.0,1153000.0,9020200.0,3929200.0,3932600.0,10156100.0,7703600.0,3036900.0,4681200.0,5238300.0,3290500.0,1007500.0,1842000.0,1777100.0,1226100.0,2321200.0,2140800.0,6773300.0,1447300.0,2563200.0,777300.0,4841200.0,1510800.0,1066800.0,1384300.0,2709100.0,689500.0,8926300.0,1598700.0,5556400.0,1860100.0,5972800.0,876000.0,1592400.0,526100.0,337200.0,2370200.0,867800.0,1517300.0,1218200.0,5398500.0,4529600.0,3893100.0,313800.0,179600.0,1259300.0,6854200.0,1768500.0,327500.0,1386100.0,1135600.0,2843600.0,1267600.0,4371600.0,6484400.0,1653900.0,1868100.0,642600.0,50571200.0,2250100.0,3397500.0,8697800.0,227700.0,2148000.0,3059700.0,340200.0,2237200.0,278900.0,3342900.0,4273000.0,601300.0,1054300.0,1749300.0,2913000.0,336200.0,4552800.0,2542900.0,1345300.0,1136500.0,6451800.0,1874100.0,3668100.0,4500400.0,2676900.0,580000.0,5976500.0,9810000.0,937300.0,28288200.0,32639300.0,1375400.0,935400.0,762800.0,1614200.0,340900.0,5164100.0,1136200.0,11530800.0,996000.0,3763200.0,1317000.0,1962300.0,311000.0,1041300.0,1389800.0,2721800.0,17630200.0,7506400.0,2860500.0,893200.0,4972200.0,925000.0,819500.0,3575600.0,3131200.0,2383000.0,255600.0,242300.0,1239100.0,1941300.0,1811400.0,37879800.0,1459200.0,2806300.0,3250400.0,2703700.0,750500.0,2133900.0,1309400.0,1204900.0,435200.0,622600.0,5105300.0,520700.0,454900.0,3677300.0,487000.0,8148200.0,4554100.0,9261300.0,1795600.0,6975800.0,11412000.0,1050400.0,4142900.0,3971100.0,773200.0,1165300.0,10178700.0,1118700.0,16282700.0,6271000.0,911200.0,1057200.0,1753900.0,802811.0,847500.0,3846400.0,3041300.0,2673700.0,905700.0,1377200.0,3160900.0,973100.0,5682200.0,5275200.0,1365500.0,1744800.0,1729700.0,2789400.0,502000.0,2136100.0,1834700.0,2217600.0,3443100.0,1545400.0,888500.0,3878900.0,6845500.0,3934100.0,33209400.0,5225600.0,696600.0,1194800.0,286400.0,256900.0,1422200.0,2820800.0,5485800.0,7112300.0,663100.0,3887100.0,3271300.0,347500.0,17776600.0,2871100.0,8554800.0,5215200.0,568000.0,24109800.0,498600.0,1391500.0,4774700.0,108600.0,14472200.0,13153500.0,2277600.0,170300.0,6888900.0,5775400.0,5660700.0,3366400.0,5183800.0,761200.0,1094000.0,4683100.0,1538100.0,1314400.0,933200.0,1842100.0,43742900.0,22800.0,1126000.0,3163900.0,1088700.0,3483800.0,711400.0,2580400.0,2252300.0,2071200.0,4968000.0,7424800.0,444600.0,1704900.0,12890800.0,4141900.0,9241900.0,463900.0,1212600.0,5566400.0,24730400.0,2166700.0,2479200.0,3611400.0,19434800.0,1740800.0,4943100.0,2349000.0,699700.0,2817700.0,951100.0,1961600.0,3524800.0,2454200.0,1818200.0,1018400.0,530900.0,274900.0,1451600.0,5766000.0,1717300.0,530500.0,4000200.0,947100.0,769300.0,2233400.0,9608600.0,7031300.0,1736500.0,3288000.0,991900.0,469500.0,7120300.0,986900.0,1055000.0,964600.0,618700.0,622000.0,1336000.0,315500.0,2365000.0,910600.0,5064700.0,725700.0,866500.0,5237100.0,6969900.0,903500.0,1137400.0,1861500.0,1116200.0,6116600.0,240500.0,776000.0,4832700.0,779000.0,1612700.0,72795900.0,2136000.0,615500.0,1993800.0,2185500.0,1829500.0,829200.0,1795400.0,1588300.0,5551100.0,714800.0,1760500.0,24072100.0,1664400.0,212800.0,126800.0,702100.0,1508500.0,1432100.0,5702000.0,240800.0,2220900.0,5819900.0,1163100.0,4498100.0,3371500.0,1768700.0,913900.0,1733500.0,1053600.0,692400.0,128100100.0,2629600.0,2129600.0,1461500.0,4090100.0,1494700.0,278800.0,4501600.0,1843800.0,1190200.0,641200.0,3812700.0,2300400.0,2419500.0,647600.0,5604200.0,5737600.0,7979900.0,5301900.0,3413900.0,692300.0,1329500.0,379300.0,1026400.0,1597000.0,16955900.0,22925600.0,650700.0,365700.0,7553400.0,11534600.0,6189300.0,1259400.0,2880800.0,14236000.0,953200.0,1897400.0,5722000.0,5573600.0,1005400.0,2638800.0,327200.0,701100.0,3290200.0,2342000.0,2328200.0,14347400.0,4662500.0,933800.0,1421500.0,1022800.0,154900.0,1644600.0,1489500.0
2023-03-07,1088400.0,17951300.0,56182000.0,4606900.0,5590800.0,6349000.0,3132000.0,2219300.0,2252800.0,2415100.0,2400800.0,1923300.0,1209800.0,955600.0,3381000.0,2799900.0,1876500.0,3540600.0,288700.0,819000.0,1457000.0,1331500.0,933000.0,1480900.0,1222000.0,675000.0,5225900.0,7441300.0,70959000.0,876100.0,2362200.0,544900.0,1907000.0,49100700.0,1482800.0,870000.0,546900.0,854400.0,4253600.0,893300.0,2186600.0,1180800.0,1017000.0,588700.0,5331400.0,676600.0,1933400.0,379300.0,1136400.0,720300.0,2906400.0,157500.0,4619700.0,52855300.0,1052300.0,6239000.0,2375400.0,1889400.0,1229800.0,3526300.0,884500.0,640900.0,122900.0,6113300.0,297200.0,4133200.0,417200.0,8135800.0,737800.0,825700.0,7311500.0,1897120.0,3298700.0,1202600.0,30953800.0,6989500.0,2640300.0,7577900.0,3018400.0,1367800.0,701200.0,949600.0,2368200.0,24794000.0,988200.0,1403100.0,469000.0,926600.0,2203900.0,2227000.0,6548500.0,1578800.0,974500.0,1085300.0,1234600.0,562400.0,6423000.0,1448600.0,3347700.0,20070100.0,1696800.0,187300.0,1468000.0,1206000.0,3646900.0,3849000.0,2823100.0,360500.0,4973200.0,1400200.0,2659100.0,3255000.0,3919000.0,1402100.0,361700.0,9024300.0,17506600.0,1514400.0,19224200.0,272700.0,1417200.0,8907900.0,2423900.0,4239300.0,9669600.0,7393000.0,4173000.0,4625900.0,11338800.0,3719500.0,1181500.0,2070000.0,1715700.0,928300.0,1926400.0,2833000.0,6951300.0,1571100.0,1573200.0,926500.0,5499200.0,1002500.0,1128800.0,2667900.0,2817000.0,558600.0,9492500.0,2233700.0,2304700.0,1871700.0,5326600.0,1031100.0,2278600.0,644600.0,168500.0,1917500.0,798500.0,1221900.0,789400.0,3938500.0,2938500.0,3020700.0,294900.0,275800.0,1533500.0,4618400.0,1987800.0,366500.0,1605700.0,1085100.0,3927500.0,1050800.0,3494800.0,8039500.0,1591700.0,2381600.0,670000.0,46540400.0,2709800.0,2742000.0,16238900.0,183700.0,1526900.0,2493600.0,351600.0,2457600.0,185000.0,4832300.0,5971500.0,611200.0,763600.0,1000300.0,2658800.0,435300.0,3526100.0,5258100.0,1340400.0,1032500.0,6898200.0,1709400.0,4834700.0,6112600.0,2287800.0,578900.0,5688900.0,12126900.0,1047600.0,24101500.0,27835500.0,839800.0,1689300.0,922600.0,2048500.0,230700.0,5195800.0,2071200.0,18582400.0,1006500.0,4512400.0,2000700.0,1688600.0,259100.0,1176300.0,1173200.0,2781000.0,12305400.0,8361200.0,2438800.0,708400.0,4617600.0,670600.0,647300.0,4328400.0,3530400.0,4810300.0,267800.0,244600.0,2213800.0,1123200.0,1210900.0,43164600.0,1261400.0,2329100.0,2542600.0,2884700.0,446500.0,2556000.0,1455200.0,1680400.0,522800.0,650400.0,3054800.0,606000.0,784200.0,5708200.0,490300.0,7457700.0,3719700.0,11747600.0,1605700.0,6903600.0,21675500.0,1104400.0,4813000.0,4911200.0,693400.0,1464600.0,14383100.0,1306300.0,13961200.0,8262100.0,917000.0,1249700.0,1774700.0,728082.0,1000400.0,2218100.0,2570200.0,2620800.0,1137900.0,1178700.0,3320200.0,938200.0,7739300.0,10668800.0,1539300.0,2387500.0,1876900.0,1660800.0,942300.0,1436000.0,1215200.0,2766600.0,4364800.0,1720900.0,806900.0,4850700.0,6876300.0,4891200.0,36701500.0,2926600.0,386400.0,1836300.0,300000.0,325400.0,1063300.0,3372800.0,3454800.0,7032200.0,361600.0,4547500.0,3592500.0,205200.0,13805300.0,2777700.0,8339100.0,5461400.0,406600.0,21473200.0,706800.0,1586500.0,5053000.0,70500.0,13278300.0,11971600.0,1914500.0,230900.0,7308900.0,9080600.0,4553100.0,3017300.0,5345700.0,923200.0,1215200.0,3823100.0,2692500.0,1374100.0,1808800.0,1358600.0,51515400.0,23800.0,989600.0,2696200.0,1330900.0,3548000.0,594300.0,2114000.0,2253800.0,1499200.0,6445500.0,5382400.0,345700.0,1952400.0,12547300.0,3055600.0,7756800.0,336500.0,2161400.0,3719000.0,19183300.0,4459400.0,2951100.0,4094900.0,23205800.0,1378300.0,5606800.0,2086500.0,1077100.0,2893000.0,637900.0,2242200.0,3682900.0,3520400.0,888300.0,1694200.0,373500.0,220600.0,1610000.0,3996000.0,1977600.0,579300.0,3119900.0,645300.0,607300.0,1851900.0,9680400.0,8879700.0,1510000.0,2220800.0,828900.0,757900.0,9243500.0,651400.0,1058800.0,668900.0,538100.0,549600.0,1196700.0,376100.0,2741600.0,1408400.0,5139300.0,582700.0,1192600.0,3976300.0,6377900.0,756300.0,775000.0,1310100.0,911000.0,6908500.0,203900.0,551300.0,4115000.0,1376100.0,1463900.0,108310600.0,2504000.0,457800.0,1270000.0,3284600.0,2331500.0,806600.0,1297100.0,1517900.0,4784700.0,897800.0,1410700.0,27944000.0,1377400.0,215400.0,107400.0,630400.0,1386700.0,1577500.0,7193600.0,418900.0,2410800.0,5224700.0,1012800.0,4682100.0,3172800.0,1480400.0,1539500.0,1635400.0,980900.0,885500.0,148125800.0,3264300.0,1327100.0,2273500.0,3844100.0,1172200.0,340400.0,9884500.0,1572000.0,951400.0,669000.0,2589200.0,3898000.0,2822300.0,690400.0,6072200.0,4386800.0,5852000.0,5566100.0,3577600.0,597000.0,1108300.0,481400.0,1057900.0,1672200.0,13983100.0,23713500.0,925300.0,489700.0,7812400.0,11413200.0,4126900.0,2091100.0,4827600.0,24056800.0,578300.0,1404800.0,5586400.0,5795800.0,1263800.0,2167400.0,475000.0,681600.0,4457400.0,2104700.0,3223400.0,11525300.0,2229400.0,1472900.0,1157300.0,1322600.0,182600.0,2200200.0,1287600.0
