Date,Adj Close,Volume
2023-03-02,89.6090087890625,2032500
2023-03-03,89.49188995361328,1663500
2023-03-06,89.58949279785156,2071200
2023-03-07,88.61357116699219,1499200
2023-03-08,87.8913803100586,1811400
2023-03-09,86.53407287597656,1525900
2023-03-10,86.02262115478516,1932500
2023-03-13,84.23252868652344,2955400
2023-03-14,85.93409729003906,2759600
2023-03-15,84.26203155517578,2691300
2023-03-16,85.87507629394531,2113800
2023-03-17,84.75381469726562,9950700
2023-03-20,87.21273040771484,1595600
