Date,Adj Close,Volume
2023-03-02,10.74923038482666,7375000
2023-03-03,10.74923038482666,9855000
2023-03-06,10.488466262817383,16955900
2023-03-07,10.362913131713867,13983100
2023-03-08,10.314079284667969,7025700
2023-03-09,9.894092559814453,9335300
2023-03-10,9.767119407653809,8784100
2023-03-13,9.601078987121582,12335500
2023-03-14,9.620613098144531,8683500
2023-03-15,9.278764724731445,11314900
2023-03-16,9.278764724731445,9800200
2023-03-17,9.210394859313965,15567200
2023-03-20,9.220160484313965,11390500
